Date time,Home (kW),Solar (kW),Grid (kW)
2023-07-11T00:00:00-05:00,3.0,0.0,3.0
2023-07-11T00:05:00-05:00,3.0,0.0,3.0
2023-07-11T00:10:00-05:00,3.0,0.0,2.0
2023-07-11T00:15:00-05:00,2.0,0.0,0.2
2023-07-11T00:20:00-05:00,0.2,0.0,3.0
2023-07-11T00:25:00-05:00,3.0,0.0,3.0
2023-07-11T00:30:00-05:00,3.0,0.0,3.0
2023-07-11T00:35:00-05:00,3.0,0.0,1.4
2023-07-11T00:40:00-05:00,1.4,0.0,1.3
2023-07-11T00:45:00-05:00,1.3,0.0,3.0
2023-07-11T00:50:00-05:00,3.0,0.0,2.5
2023-07-11T00:55:00-05:00,2.5,0.0,0.2
2023-07-11T01:00:00-05:00,0.2,0.0,1.9
2023-07-11T01:05:00-05:00,1.9,0.0,3.1
2023-07-11T01:10:00-05:00,3.1,0.0,3.1
2023-07-11T01:15:00-05:00,3.1,0.0,0.9
2023-07-11T01:20:00-05:00,0.9,0.0,0.8
2023-07-11T01:25:00-05:00,0.8,0.0,3.0
2023-07-11T01:30:00-05:00,3.0,0.0,3.0
2023-07-11T01:35:00-05:00,3.0,0.0,2.0
2023-07-11T01:40:00-05:00,2.0,0.0,0.2
2023-07-11T01:45:00-05:00,0.2,0.0,0.2
2023-07-11T01:50:00-05:00,0.2,0.0,2.9
2023-07-11T01:55:00-05:00,2.9,0.0,3.0
2023-07-11T02:00:00-05:00,3.0,0.0,1.4
2023-07-11T02:05:00-05:00,1.4,0.0,0.2
2023-07-11T02:10:00-05:00,0.2,0.0,1.8
2023-07-11T02:15:00-05:00,1.8,0.0,3.0
2023-07-11T02:20:00-05:00,3.0,0.0,1.4
2023-07-11T02:25:00-05:00,1.4,0.0,0.2
2023-07-11T02:30:00-05:00,0.2,0.0,1.3
2023-07-11T02:35:00-05:00,1.3,0.0,3.0
2023-07-11T02:40:00-05:00,3.0,0.0,1.5
2023-07-11T02:45:00-05:00,1.5,0.0,0.2
2023-07-11T02:50:00-05:00,0.2,0.0,0.8
2023-07-11T02:55:00-05:00,0.8,0.0,3.0
2023-07-11T03:00:00-05:00,3.0,0.0,1.9
2023-07-11T03:05:00-05:00,1.9,0.0,0.2
2023-07-11T03:10:00-05:00,0.2,0.0,0.2
2023-07-11T03:15:00-05:00,0.2,0.0,3.0
2023-07-11T03:20:00-05:00,3.0,0.0,2.0
2023-07-11T03:25:00-05:00,2.0,0.0,0.2
2023-07-11T03:30:00-05:00,0.2,0.0,0.2
2023-07-11T03:35:00-05:00,0.2,0.0,2.4
2023-07-11T03:40:00-05:00,2.4,0.0,3.0
2023-07-11T03:45:00-05:00,3.0,0.0,1.4
2023-07-11T03:50:00-05:00,1.4,0.0,0.2
2023-07-11T03:55:00-05:00,0.2,0.0,0.2
2023-07-11T04:00:00-05:00,0.2,0.0,1.9
2023-07-11T04:05:00-05:00,1.9,0.0,3.0
2023-07-11T04:10:00-05:00,3.0,0.0,2.5
2023-07-11T04:15:00-05:00,2.5,0.0,0.3
2023-07-11T04:20:00-05:00,0.3,0.0,0.2
2023-07-11T04:25:00-05:00,0.2,0.0,0.2
2023-07-11T04:30:00-05:00,0.2,0.0,2.9
2023-07-11T04:35:00-05:00,2.9,0.0,3.0
2023-07-11T04:40:00-05:00,3.0,0.0,0.9
2023-07-11T04:45:00-05:00,0.9,0.0,0.2
2023-07-11T04:50:00-05:00,0.2,0.0,0.7
2023-07-11T04:55:00-05:00,0.7,0.0,3.0
2023-07-11T05:00:00-05:00,3.0,0.0,2.5
2023-07-11T05:05:00-05:00,2.5,0.0,0.2
2023-07-11T05:10:00-05:00,0.2,0.0,0.2
2023-07-11T05:15:00-05:00,0.2,0.0,1.3
2023-07-11T05:20:00-05:00,1.3,0.0,3.0
2023-07-11T05:25:00-05:00,3.0,0.0,1.5
2023-07-11T05:30:00-05:00,1.5,0.0,0.2
2023-07-11T05:35:00-05:00,0.2,0.0,0.2
2023-07-11T05:40:00-05:00,0.2,0.0,3.0
2023-07-11T05:45:00-05:00,3.0,0.0,3.4
2023-07-11T05:50:00-05:00,3.4,0.0,4.0
2023-07-11T05:55:00-05:00,4.0,0.0,0.2
2023-07-11T06:00:00-05:00,0.2,0.0,0.2
2023-07-11T06:05:00-05:00,0.2,0.0,0.2
2023-07-11T06:10:00-05:00,0.2,0.0,0.2
2023-07-11T06:15:00-05:00,0.2,0.0,0.2
2023-07-11T06:20:00-05:00,0.2,0.0,0.2
2023-07-11T06:25:00-05:00,0.2,0.0,0.2
2023-07-11T06:30:00-05:00,0.2,0.0,0.2
2023-07-11T06:35:00-05:00,0.2,0.0,0.2
2023-07-11T06:40:00-05:00,0.2,0.0,0.2
2023-07-11T06:45:00-05:00,0.2,0.0,0.2
2023-07-11T06:50:00-05:00,0.2,0.0,0.2
2023-07-11T06:55:00-05:00,0.2,0.0,0.2
2023-07-11T07:00:00-05:00,0.2,0.0,0.2
