Date time,Home (kW),Solar (kW),Grid (kW)
2023-07-24T17:10:00-05:00,0.4,2.6,0.0
2023-07-24T17:15:00-05:00,0.4,2.6,0.0
2023-07-24T17:20:00-05:00,0.3,2.5,0.0
2023-07-24T17:25:00-05:00,0.3,2.5,0.0
2023-07-24T17:30:00-05:00,0.5,2.4,0.0
2023-07-24T17:35:00-05:00,0.7,2.4,0.0
2023-07-24T17:40:00-05:00,0.7,2.3,0.0
2023-07-24T17:45:00-05:00,0.4,2.2,0.0
2023-07-24T17:50:00-05:00,0.4,2.2,0.0
2023-07-24T17:55:00-05:00,0.4,2.1,0.0
2023-07-24T18:00:00-05:00,0.4,1.9,0.0
2023-07-24T18:05:00-05:00,0.4,1.7,0.0
2023-07-24T18:10:00-05:00,0.4,1.5,0.0
2023-07-24T18:15:00-05:00,0.4,1.3,0.0
2023-07-24T18:20:00-05:00,0.4,1.1,0.0
2023-07-24T18:25:00-05:00,0.4,1.1,0.0
2023-07-24T18:30:00-05:00,0.4,1.0,0.0
2023-07-24T18:35:00-05:00,0.3,0.9,0.0
2023-07-24T18:40:00-05:00,0.3,0.8,0.0
2023-07-24T18:45:00-05:00,0.3,0.6,0.0
2023-07-24T18:50:00-05:00,0.3,0.4,0.0
2023-07-24T18:55:00-05:00,0.4,0.4,0.0
2023-07-24T19:00:00-05:00,0.6,0.3,0.0
2023-07-24T19:05:00-05:00,1.1,0.3,0.0
2023-07-24T19:10:00-05:00,1.5,0.3,0.0
2023-07-24T19:15:00-05:00,3.1,0.3,0.2
2023-07-24T19:20:00-05:00,3.7,0.3,0.8
2023-07-24T19:25:00-05:00,7.5,0.3,1.2
2023-07-24T19:30:00-05:00,4.7,0.2,2.8
2023-07-24T19:35:00-05:00,3.7,0.2,3.5
2023-07-24T19:40:00-05:00,3.7,0.2,7.2
2023-07-24T19:45:00-05:00,3.7,0.2,4.4
2023-07-24T19:50:00-05:00,3.7,0.2,3.5
2023-07-24T19:55:00-05:00,2.5,0.2,3.5
2023-07-24T20:00:00-05:00,5.3,0.1,3.5
2023-07-24T20:05:00-05:00,4.0,0.1,3.5
2023-07-24T20:10:00-05:00,3.6,0.1,2.4
2023-07-24T20:15:00-05:00,3.7,0.0,5.2
2023-07-24T20:20:00-05:00,4.4,0.0,3.8
2023-07-24T20:25:00-05:00,5.2,0.0,3.5
2023-07-24T20:30:00-05:00,8.0,0.0,3.7
2023-07-24T20:35:00-05:00,4.3,0.0,4.4
2023-07-24T20:40:00-05:00,5.2,0.0,5.2
2023-07-24T20:45:00-05:00,9.0,0.0,8.0
2023-07-24T20:50:00-05:00,6.2,0.0,4.3
2023-07-24T20:55:00-05:00,4.2,0.0,5.2
2023-07-24T21:00:00-05:00,3.7,0.0,9.0
2023-07-24T21:05:00-05:00,3.5,0.0,6.2
2023-07-24T21:10:00-05:00,3.4,0.0,4.2
2023-07-24T21:15:00-05:00,3.3,0.0,3.7
2023-07-24T21:20:00-05:00,3.4,0.0,3.5
2023-07-24T21:25:00-05:00,3.4,0.0,3.4
2023-07-24T21:30:00-05:00,3.3,0.0,3.3
2023-07-24T21:35:00-05:00,3.4,0.0,3.4
2023-07-24T21:40:00-05:00,3.3,0.0,3.4
2023-07-24T21:45:00-05:00,3.3,0.0,3.3
2023-07-24T21:50:00-05:00,3.3,0.0,3.4
2023-07-24T21:55:00-05:00,7.1,0.0,3.3
2023-07-24T22:00:00-05:00,3.8,0.0,3.3
2023-07-24T22:05:00-05:00,3.9,0.0,3.3
2023-07-24T22:10:00-05:00,3.9,0.0,7.1
2023-07-24T22:15:00-05:00,3.9,0.0,3.8
2023-07-24T22:20:00-05:00,3.9,0.0,3.9
2023-07-24T22:25:00-05:00,3.9,0.0,3.9
2023-07-24T22:30:00-05:00,3.9,0.0,3.9
2023-07-24T22:35:00-05:00,3.9,0.0,3.9
2023-07-24T22:40:00-05:00,3.9,0.0,3.9
2023-07-24T22:45:00-05:00,3.9,0.0,3.9
2023-07-24T22:50:00-05:00,3.9,0.0,3.9
2023-07-24T22:55:00-05:00,3.8,0.0,3.9
2023-07-24T23:00:00-05:00,3.8,0.0,3.9
2023-07-24T23:05:00-05:00,3.6,0.0,3.9
2023-07-24T23:10:00-05:00,3.2,0.0,3.8
2023-07-24T23:15:00-05:00,3.2,0.0,3.8
2023-07-24T23:20:00-05:00,3.1,0.0,3.6
2023-07-24T23:25:00-05:00,3.4,0.0,3.2
2023-07-24T23:30:00-05:00,3.5,0.0,3.2
2023-07-24T23:35:00-05:00,3.5,0.0,3.1
2023-07-24T23:40:00-05:00,3.1,0.0,3.4
2023-07-24T23:45:00-05:00,0.3,0.0,3.5
2023-07-24T23:50:00-05:00,3.1,0.0,3.5
2023-07-24T23:55:00-05:00,4.1,0.0,3.1
