Date time,Home (kW),Solar (kW),Grid (kW)
2023-07-13T11:05:00-05:00,0.3,1.8,0.0
2023-07-13T11:10:00-05:00,0.3,2.0,0.0
2023-07-13T11:15:00-05:00,0.4,1.9,0.0
2023-07-13T11:20:00-05:00,0.4,1.7,0.0
2023-07-13T11:25:00-05:00,0.4,1.8,0.0
2023-07-13T11:30:00-05:00,0.4,2.1,0.0
2023-07-13T11:35:00-05:00,0.4,2.1,0.0
2023-07-13T11:40:00-05:00,0.4,2.0,0.0
2023-07-13T11:45:00-05:00,0.4,1.7,0.0
2023-07-13T11:50:00-05:00,0.3,1.8,0.0
2023-07-13T11:55:00-05:00,0.4,2.1,0.0
2023-07-13T12:00:00-05:00,0.5,2.0,0.0
2023-07-13T12:05:00-05:00,2.3,1.6,0.0
2023-07-13T12:10:00-05:00,5.0,1.8,0.7
2023-07-13T12:15:00-05:00,5.0,2.9,3.3
2023-07-13T12:20:00-05:00,4.9,3.0,2.1
2023-07-13T12:25:00-05:00,0.6,2.5,2.0
2023-07-13T12:30:00-05:00,0.3,3.8,0.0
2023-07-13T12:35:00-05:00,0.4,3.7,0.0
2023-07-13T12:40:00-05:00,0.5,3.7,0.0
2023-07-13T12:45:00-05:00,0.4,3.5,0.0
2023-07-13T12:50:00-05:00,0.4,3.6,0.0
2023-07-13T12:55:00-05:00,0.5,3.6,0.0
2023-07-13T13:00:00-05:00,1.0,3.6,0.0
2023-07-13T13:05:00-05:00,4.2,3.6,0.0
2023-07-13T13:10:00-05:00,3.2,3.6,0.0
2023-07-13T13:15:00-05:00,0.4,3.6,0.0
2023-07-13T13:20:00-05:00,0.4,3.6,0.6
2023-07-13T13:25:00-05:00,0.4,3.6,0.0
2023-07-13T13:30:00-05:00,0.5,3.7,0.0
2023-07-13T13:35:00-05:00,0.5,3.7,0.0
2023-07-13T13:40:00-05:00,0.5,3.7,0.0
2023-07-13T13:45:00-05:00,0.5,3.7,0.0
2023-07-13T13:50:00-05:00,0.5,3.7,0.0
2023-07-13T13:55:00-05:00,0.5,3.7,0.0
2023-07-13T14:00:00-05:00,0.4,3.8,0.0
2023-07-13T14:05:00-05:00,0.4,3.7,0.0
2023-07-13T14:10:00-05:00,0.5,3.7,0.0
2023-07-13T14:15:00-05:00,0.5,3.7,0.0
2023-07-13T14:20:00-05:00,0.4,3.7,0.0
2023-07-13T14:25:00-05:00,0.4,3.7,0.0
2023-07-13T14:30:00-05:00,0.4,3.7,0.0
2023-07-13T14:35:00-05:00,0.4,3.7,0.0
2023-07-13T14:40:00-05:00,0.5,3.7,0.0
2023-07-13T14:45:00-05:00,0.6,3.7,0.0
2023-07-13T14:50:00-05:00,0.8,3.6,0.0
2023-07-13T14:55:00-05:00,3.3,3.6,0.0
2023-07-13T15:00:00-05:00,2.3,3.6,0.0
2023-07-13T15:05:00-05:00,0.4,3.6,0.0
2023-07-13T15:10:00-05:00,0.4,3.6,0.0
2023-07-13T15:15:00-05:00,0.4,3.6,0.0
2023-07-13T15:20:00-05:00,0.4,3.5,0.0
2023-07-13T15:25:00-05:00,0.3,3.5,0.0
2023-07-13T15:30:00-05:00,0.3,3.5,0.0
2023-07-13T15:35:00-05:00,0.4,3.5,0.0
2023-07-13T15:40:00-05:00,0.4,3.5,0.0
2023-07-13T15:45:00-05:00,0.4,3.4,0.0
2023-07-13T15:50:00-05:00,0.4,3.4,0.0
2023-07-13T15:55:00-05:00,0.4,3.3,0.0
2023-07-13T16:00:00-05:00,0.4,3.3,0.0
2023-07-13T16:05:00-05:00,0.3,3.3,0.0
2023-07-13T16:10:00-05:00,0.4,3.2,0.0
2023-07-13T16:15:00-05:00,0.4,3.2,0.0
2023-07-13T16:20:00-05:00,0.4,3.1,0.0
2023-07-13T16:25:00-05:00,0.4,3.1,0.0
2023-07-13T16:30:00-05:00,0.4,3.0,0.0
2023-07-13T16:35:00-05:00,0.4,3.0,0.0
2023-07-13T16:40:00-05:00,0.4,2.9,0.0
2023-07-13T16:45:00-05:00,1.3,2.9,0.0
2023-07-13T16:50:00-05:00,4.5,2.9,0.0
2023-07-13T16:55:00-05:00,5.2,2.8,0.0
2023-07-13T17:00:00-05:00,4.9,2.7,0.0
2023-07-13T17:05:00-05:00,5.0,2.7,0.0
2023-07-13T17:10:00-05:00,5.0,2.7,0.0
2023-07-13T17:15:00-05:00,3.8,2.6,1.6
2023-07-13T17:20:00-05:00,2.1,2.6,2.4
2023-07-13T17:25:00-05:00,7.5,2.5,2.1
2023-07-13T17:30:00-05:00,8.4,2.4,2.3
2023-07-13T17:35:00-05:00,4.1,2.4,2.4
2023-07-13T17:40:00-05:00,1.3,2.3,1.2
2023-07-13T17:45:00-05:00,1.6,2.2,0.0
2023-07-13T17:50:00-05:00,3.8,2.2,0.0
2023-07-13T17:55:00-05:00,3.8,2.0,0.0
2023-07-13T18:00:00-05:00,1.2,1.9,5.0
2023-07-13T18:05:00-05:00,0.4,1.7,5.9
2023-07-13T18:10:00-05:00,2.4,1.6,1.7
2023-07-13T18:15:00-05:00,3.8,1.5,0.0
2023-07-13T18:20:00-05:00,3.1,1.3,0.0
2023-07-13T18:25:00-05:00,0.5,1.1,0.0
2023-07-13T18:30:00-05:00,0.4,1.0,0.0
2023-07-13T18:35:00-05:00,3.7,0.9,1.7
2023-07-13T18:40:00-05:00,3.7,0.8,1.8
2023-07-13T18:45:00-05:00,1.4,0.7,0.0
2023-07-13T18:50:00-05:00,3.1,0.5,0.0
2023-07-13T18:55:00-05:00,2.8,0.4,0.0
2023-07-13T19:00:00-05:00,3.7,0.3,0.0
2023-07-13T19:05:00-05:00,1.1,0.3,0.8
2023-07-13T19:10:00-05:00,0.3,0.3,2.4
2023-07-13T19:15:00-05:00,3.0,0.3,1.8
2023-07-13T19:20:00-05:00,3.7,0.3,0.0
2023-07-13T19:25:00-05:00,1.1,0.3,0.0
2023-07-13T19:30:00-05:00,0.2,0.2,0.0
2023-07-13T19:35:00-05:00,3.0,0.2,0.0
2023-07-13T19:40:00-05:00,3.6,0.2,2.8
2023-07-13T19:45:00-05:00,1.2,0.1,2.9
2023-07-13T19:50:00-05:00,0.3,0.0,0.7
2023-07-13T19:55:00-05:00,2.9,0.0,2.6
2023-07-13T20:00:00-05:00,3.7,0.0,2.4
2023-07-13T20:05:00-05:00,3.7,0.0,3.3
2023-07-13T20:10:00-05:00,3.7,0.0,0.7
2023-07-13T20:15:00-05:00,3.6,0.0,0.0
2023-07-13T20:20:00-05:00,3.6,0.0,2.7
2023-07-13T20:25:00-05:00,3.5,0.0,3.4
2023-07-13T20:30:00-05:00,3.5,0.0,0.8
2023-07-13T20:35:00-05:00,3.4,0.0,0.0
2023-07-13T20:40:00-05:00,3.5,0.0,2.8
2023-07-13T20:45:00-05:00,3.5,0.0,3.5
2023-07-13T20:50:00-05:00,3.5,0.0,1.0
2023-07-13T20:55:00-05:00,3.5,0.0,0.3
2023-07-13T21:00:00-05:00,3.5,0.0,2.9
2023-07-13T21:05:00-05:00,3.4,0.0,3.7
2023-07-13T21:10:00-05:00,3.4,0.0,3.7
2023-07-13T21:15:00-05:00,3.4,0.0,3.7
2023-07-13T21:20:00-05:00,3.4,0.0,3.6
2023-07-13T21:25:00-05:00,3.4,0.0,3.6
2023-07-13T21:30:00-05:00,3.6,0.0,3.5
2023-07-13T21:35:00-05:00,3.6,0.0,3.5
2023-07-13T21:40:00-05:00,3.6,0.0,3.4
2023-07-13T21:45:00-05:00,4.4,0.0,3.5
2023-07-13T21:50:00-05:00,7.3,0.0,3.5
2023-07-13T21:55:00-05:00,4.4,0.0,3.5
2023-07-13T22:00:00-05:00,8.2,0.0,3.5
2023-07-13T22:05:00-05:00,7.1,0.0,3.5
2023-07-13T22:10:00-05:00,3.5,0.0,3.4
2023-07-13T22:15:00-05:00,3.6,0.0,3.4
2023-07-13T22:20:00-05:00,5.4,0.0,3.4
2023-07-13T22:25:00-05:00,8.3,0.0,3.4
2023-07-13T22:30:00-05:00,3.5,0.0,3.4
2023-07-13T22:35:00-05:00,3.9,0.0,3.6
2023-07-13T22:40:00-05:00,4.1,0.0,3.6
2023-07-13T22:45:00-05:00,4.1,0.0,3.6
2023-07-13T22:50:00-05:00,4.1,0.0,4.4
2023-07-13T22:55:00-05:00,4.0,0.0,7.3
2023-07-13T23:00:00-05:00,4.0,0.0,4.4
2023-07-13T23:05:00-05:00,4.0,0.0,8.2
2023-07-13T23:10:00-05:00,4.0,0.0,7.1
2023-07-13T23:15:00-05:00,3.8,0.0,3.5
2023-07-13T23:20:00-05:00,3.3,0.0,3.6
2023-07-13T23:25:00-05:00,3.3,0.0,5.4
2023-07-13T23:30:00-05:00,3.3,0.0,8.3
2023-07-13T23:35:00-05:00,4.3,0.0,3.5
2023-07-13T23:40:00-05:00,7.1,0.0,3.9
2023-07-13T23:45:00-05:00,3.3,0.0,4.1
2023-07-13T23:50:00-05:00,3.3,0.0,4.1
2023-07-13T23:55:00-05:00,3.3,0.0,4.1
