Date time,Home (kW),Solar (kW),Grid (kW)
2023-06-28T00:00:00-05:00,3.1,0.0,0.9
2023-06-28T00:05:00-05:00,0.9,0.0,5.4
2023-06-28T00:10:00-05:00,5.4,0.0,5.0
2023-06-28T00:15:00-05:00,5.0,0.0,3.1
2023-06-28T00:20:00-05:00,3.1,0.0,3.1
2023-06-28T00:25:00-05:00,3.1,0.0,3.1
2023-06-28T00:30:00-05:00,3.1,0.0,0.3
2023-06-28T00:35:00-05:00,0.3,0.0,1.4
2023-06-28T00:40:00-05:00,1.4,0.0,3.1
2023-06-28T00:45:00-05:00,3.1,0.0,3.1
2023-06-28T00:50:00-05:00,3.1,0.0,2.1
2023-06-28T00:55:00-05:00,2.1,0.0,0.2
2023-06-28T01:00:00-05:00,0.2,0.0,1.9
2023-06-28T01:05:00-05:00,1.9,0.0,3.1
2023-06-28T01:10:00-05:00,3.1,0.0,3.1
2023-06-28T01:15:00-05:00,3.1,0.0,2.0
2023-06-28T01:20:00-05:00,2.0,0.0,0.2
2023-06-28T01:25:00-05:00,0.2,0.0,3.0
2023-06-28T01:30:00-05:00,3.0,0.0,3.1
2023-06-28T01:35:00-05:00,3.1,0.0,3.1
2023-06-28T01:40:00-05:00,3.1,0.0,0.9
2023-06-28T01:45:00-05:00,0.9,0.0,0.2
2023-06-28T01:50:00-05:00,0.2,0.0,1.9
2023-06-28T01:55:00-05:00,1.9,0.0,3.1
2023-06-28T02:00:00-05:00,3.1,0.0,2.0
2023-06-28T02:05:00-05:00,2.0,0.0,0.2
2023-06-28T02:10:00-05:00,0.2,0.0,1.3
2023-06-28T02:15:00-05:00,1.3,0.0,3.0
2023-06-28T02:20:00-05:00,3.0,0.0,2.0
2023-06-28T02:25:00-05:00,2.0,0.0,0.2
2023-06-28T02:30:00-05:00,0.2,0.0,1.3
2023-06-28T02:35:00-05:00,1.3,0.0,3.0
2023-06-28T02:40:00-05:00,3.0,0.0,2.0
2023-06-28T02:45:00-05:00,2.0,0.0,0.2
