Date time,Home (kW),Solar (kW),Grid (kW)
2023-06-29T07:55:00-05:00,0.2,0.2,0.0
2023-06-29T08:00:00-05:00,0.3,0.3,0.0
2023-06-29T08:05:00-05:00,0.3,0.3,0.0
2023-06-29T08:10:00-05:00,0.3,0.3,0.0
2023-06-29T08:15:00-05:00,0.3,0.3,0.0
2023-06-29T08:20:00-05:00,0.3,0.3,0.0
2023-06-29T08:25:00-05:00,0.3,0.3,0.0
2023-06-29T08:30:00-05:00,0.3,0.3,0.0
2023-06-29T08:35:00-05:00,0.3,0.3,0.3
2023-06-29T08:40:00-05:00,0.6,0.3,1.0
2023-06-29T08:45:00-05:00,1.4,0.4,5.0
2023-06-29T08:50:00-05:00,5.4,0.4,0.0
2023-06-29T08:55:00-05:00,0.4,0.4,0.0
2023-06-29T09:00:00-05:00,0.4,0.4,0.0
2023-06-29T09:05:00-05:00,0.5,0.5,0.0
2023-06-29T09:10:00-05:00,0.3,0.7,0.0
2023-06-29T09:15:00-05:00,0.4,1.3,0.0
2023-06-29T09:20:00-05:00,0.3,1.4,0.0
2023-06-29T09:25:00-05:00,0.3,1.5,0.0
2023-06-29T09:30:00-05:00,0.3,1.6,0.0
2023-06-29T09:35:00-05:00,0.3,1.6,0.0
2023-06-29T09:40:00-05:00,0.3,1.7,0.0
2023-06-29T09:45:00-05:00,0.3,1.8,0.0
2023-06-29T09:50:00-05:00,0.3,1.9,0.0
2023-06-29T09:55:00-05:00,0.3,1.9,0.0
2023-06-29T10:00:00-05:00,0.3,2.0,0.0
2023-06-29T10:05:00-05:00,0.3,2.1,0.0
2023-06-29T10:10:00-05:00,0.3,2.1,0.0
2023-06-29T10:15:00-05:00,0.3,2.2,0.0
2023-06-29T10:20:00-05:00,0.3,2.3,0.0
2023-06-29T10:25:00-05:00,3.0,2.3,0.0
2023-06-29T10:30:00-05:00,9.3,2.4,0.7
2023-06-29T10:35:00-05:00,6.5,2.5,6.9
2023-06-29T10:40:00-05:00,4.3,2.5,4.0
2023-06-29T10:45:00-05:00,2.7,2.6,1.8
2023-06-29T10:50:00-05:00,2.7,2.6,0.1
2023-06-29T10:55:00-05:00,2.9,2.7,0.1
2023-06-29T11:00:00-05:00,3.0,2.7,0.3
2023-06-29T11:05:00-05:00,2.5,2.8,0.3
2023-06-29T11:10:00-05:00,4.6,2.8,0.0
2023-06-29T11:15:00-05:00,2.5,2.9,0.0
2023-06-29T11:20:00-05:00,0.5,2.9,0.0
2023-06-29T11:25:00-05:00,0.5,3.0,1.8
2023-06-29T11:30:00-05:00,0.5,3.0,0.0
2023-06-29T11:35:00-05:00,4.3,3.1,0.0
2023-06-29T11:40:00-05:00,1.6,3.1,0.0
2023-06-29T11:45:00-05:00,5.6,3.1,0.0
2023-06-29T11:50:00-05:00,4.6,3.2,0.0
2023-06-29T11:55:00-05:00,4.4,3.2,0.0
2023-06-29T12:00:00-05:00,3.7,3.2,1.3
2023-06-29T12:05:00-05:00,4.7,3.2,0.0
2023-06-29T12:10:00-05:00,3.6,3.3,0.0
2023-06-29T12:15:00-05:00,3.6,3.3,0.0
2023-06-29T12:20:00-05:00,2.6,3.4,2.4
2023-06-29T12:25:00-05:00,2.6,3.4,1.5
2023-06-29T12:30:00-05:00,1.9,3.5,1.2
2023-06-29T12:35:00-05:00,0.6,3.5,0.5
2023-06-29T12:40:00-05:00,0.6,3.5,1.5
2023-06-29T12:45:00-05:00,0.4,3.5,0.4
2023-06-29T12:50:00-05:00,0.5,3.5,0.2
2023-06-29T12:55:00-05:00,0.5,3.5,0.0
2023-06-29T13:00:00-05:00,0.5,3.6,0.0
2023-06-29T13:05:00-05:00,0.5,3.6,0.0
2023-06-29T13:10:00-05:00,0.3,3.6,0.0
2023-06-29T13:15:00-05:00,0.3,3.6,0.0
2023-06-29T13:20:00-05:00,5.2,3.6,0.0
2023-06-29T13:25:00-05:00,0.5,3.6,0.0
2023-06-29T13:30:00-05:00,0.5,3.6,0.0
2023-06-29T13:35:00-05:00,0.4,3.6,0.0
2023-06-29T13:40:00-05:00,5.1,3.6,0.0
2023-06-29T13:45:00-05:00,0.4,3.6,0.0
2023-06-29T13:50:00-05:00,0.4,3.6,0.0
2023-06-29T13:55:00-05:00,0.4,3.6,0.0
2023-06-29T14:00:00-05:00,3.9,3.7,0.0
2023-06-29T14:05:00-05:00,3.0,3.7,1.6
2023-06-29T14:10:00-05:00,1.1,3.7,0.0
2023-06-29T14:15:00-05:00,1.1,3.7,0.0
2023-06-29T14:20:00-05:00,1.1,3.7,0.0
2023-06-29T14:25:00-05:00,1.0,3.7,0.0
2023-06-29T14:30:00-05:00,1.0,3.7,0.0
2023-06-29T14:35:00-05:00,0.7,3.6,1.5
2023-06-29T14:40:00-05:00,0.4,3.6,0.0
2023-06-29T14:45:00-05:00,0.4,3.6,0.0
2023-06-29T14:50:00-05:00,0.4,3.6,0.0
2023-06-29T14:55:00-05:00,0.4,3.6,0.0
2023-06-29T15:00:00-05:00,0.5,3.5,0.0
2023-06-29T15:05:00-05:00,0.4,3.5,0.3
2023-06-29T15:10:00-05:00,0.4,3.5,0.0
2023-06-29T15:15:00-05:00,0.4,3.5,0.0
2023-06-29T15:20:00-05:00,0.4,3.5,0.0
2023-06-29T15:25:00-05:00,5.0,3.4,0.0
2023-06-29T15:30:00-05:00,0.3,3.4,0.0
2023-06-29T15:35:00-05:00,0.5,3.4,0.0
